"","Initiator","Recipient","weight","round","Date","Period"
"1","MN62","MN33","1",1,"2021-06-02","1"
"2","MN62","MN39","1",1,"2021-06-02","1"
"3","MN62","MN67","1",1,"2021-06-02","1"
"4","MN62","MN45","1",1,"2021-06-02","1"
"5","MN62","MN56","1",1,"2021-06-02","1"
"6","MN33","MN39","1",1,"2021-06-02","1"
"7","MN33","MN67","1",1,"2021-06-02","1"
"8","MN33","MN45","1",1,"2021-06-02","1"
"9","MN33","MN56","1",1,"2021-06-02","1"
"10","MN39","MN67","1",1,"2021-06-02","1"
"11","MN39","MN45","1",1,"2021-06-02","1"
"12","MN39","MN56","1",1,"2021-06-02","1"
"13","MN67","MN45","1",1,"2021-06-02","1"
"14","MN67","MN56","1",1,"2021-06-02","1"
"15","MN45","MN56","1",1,"2021-06-02","1"
"16","MN40","MN21","1",1,"2021-06-02","1"
"17","MN2","MN28","1",1,"2021-06-02","1"
"18","MN36","MN8","1",1,"2021-06-02","1"
"19","MN12","MN32","1",1,"2021-06-02","1"
"20","MN65","MN20","1",1,"2021-06-02","1"
"21","MN65","MN54","1",1,"2021-06-02","1"
"22","MN20","MN54","1",1,"2021-06-02","1"
"23","MN23","MN35","1",1,"2021-06-02","1"
"24","MN23","MN29","1",1,"2021-06-02","1"
"25","MN35","MN29","1",1,"2021-06-02","1"
"26","MN62","MN45","1",2,"2021-06-02","1"
"27","MN40","MN21","1",2,"2021-06-02","1"
"28","MN41","MN63B","1",2,"2021-06-02","1"
"29","MN28","MN2","1",2,"2021-06-02","1"
"30","MN53","MN12","1",2,"2021-06-02","1"
"31","MN54","MN20","1",2,"2021-06-02","1"
"32","MN54","MN65","1",2,"2021-06-02","1"
"33","MN20","MN65","1",2,"2021-06-02","1"
"34","MN59","MN23","1",2,"2021-06-02","1"
"35","MN62","MN45","1",3,"2021-06-02","1"
"36","MN62","MN56","1",3,"2021-06-02","1"
"37","MN62","MN67","1",3,"2021-06-02","1"
"38","MN62","MN39","1",3,"2021-06-02","1"
"39","MN45","MN56","1",3,"2021-06-02","1"
"40","MN45","MN67","1",3,"2021-06-02","1"
"41","MN45","MN39","1",3,"2021-06-02","1"
"42","MN56","MN67","1",3,"2021-06-02","1"
"43","MN56","MN39","1",3,"2021-06-02","1"
"44","MN67","MN39","1",3,"2021-06-02","1"
"45","MN40","MN21","1",3,"2021-06-02","1"
"46","MN2","MN28","1",3,"2021-06-02","1"
"47","MN36","MN22","1",3,"2021-06-02","1"
"48","MN36","MN57","1",3,"2021-06-02","1"
"49","MN22","MN57","1",3,"2021-06-02","1"
"50","MN53","MN12","1",3,"2021-06-02","1"
"51","MN64","MN54","1",3,"2021-06-02","1"
"52","MN64","MN20","1",3,"2021-06-02","1"
"53","MN54","MN20","1",3,"2021-06-02","1"
"54","MN23","MN29","1",3,"2021-06-02","1"
"55","MN23","MN35","1",3,"2021-06-02","1"
"56","MN23","MN55","1",3,"2021-06-02","1"
"57","MN29","MN35","1",3,"2021-06-02","1"
"58","MN29","MN55","1",3,"2021-06-02","1"
"59","MN35","MN55","1",3,"2021-06-02","1"
"60","MN45","MN62","1",4,"2021-06-02","1"
"61","MN45","MN67","1",4,"2021-06-02","1"
"62","MN45","MN56","1",4,"2021-06-02","1"
"63","MN45","MN39","1",4,"2021-06-02","1"
"64","MN62","MN67","1",4,"2021-06-02","1"
"65","MN62","MN56","1",4,"2021-06-02","1"
"66","MN62","MN39","1",4,"2021-06-02","1"
"67","MN67","MN56","1",4,"2021-06-02","1"
"68","MN67","MN39","1",4,"2021-06-02","1"
"69","MN56","MN39","1",4,"2021-06-02","1"
"70","MN40","MN21","1",4,"2021-06-02","1"
"71","MN41","MN63B","1",4,"2021-06-02","1"
"72","MN59","MN29","1",4,"2021-06-02","1"
"73","MN59","MN35","1",4,"2021-06-02","1"
"74","MN59","MN55","1",4,"2021-06-02","1"
"75","MN29","MN35","1",4,"2021-06-02","1"
"76","MN29","MN55","1",4,"2021-06-02","1"
"77","MN35","MN55","1",4,"2021-06-02","1"
"78","MN43","MN65","1",4,"2021-06-03","1"
"79","MN31","MN44","1",4,"2021-06-03","1"
"80","MN31","MN2","1",4,"2021-06-03","1"
"81","MN31","MN11","1",4,"2021-06-03","1"
"82","MN31","MN1","1",4,"2021-06-03","1"
"83","MN31","MN28","1",4,"2021-06-03","1"
"84","MN44","MN2","1",4,"2021-06-03","1"
"85","MN44","MN11","1",4,"2021-06-03","1"
"86","MN44","MN1","1",4,"2021-06-03","1"
"87","MN44","MN28","1",4,"2021-06-03","1"
"88","MN2","MN11","1",4,"2021-06-03","1"
"89","MN2","MN1","1",4,"2021-06-03","1"
"90","MN2","MN28","1",4,"2021-06-03","1"
"91","MN11","MN1","1",4,"2021-06-03","1"
"92","MN11","MN28","1",4,"2021-06-03","1"
"93","MN1","MN28","1",4,"2021-06-03","1"
"94","MN46","MN42","1",4,"2021-06-03","1"
"95","MN51","MN20","1",4,"2021-06-03","1"
"96","MN22","MN49","1",4,"2021-06-03","1"
"97","MN22","MN39","1",4,"2021-06-03","1"
"98","MN22","MN55","1",4,"2021-06-03","1"
"99","MN22","MN66","1",4,"2021-06-03","1"
"100","MN49","MN39","1",4,"2021-06-03","1"
"101","MN49","MN55","1",4,"2021-06-03","1"
"102","MN49","MN66","1",4,"2021-06-03","1"
"103","MN39","MN55","1",4,"2021-06-03","1"
"104","MN39","MN66","1",4,"2021-06-03","1"
"105","MN55","MN66","1",4,"2021-06-03","1"
"106","MN12","MN69","1",5,"2021-06-03","1"
"107","MN12","MN44","1",5,"2021-06-03","1"
"108","MN12","MN40","1",5,"2021-06-03","1"
"109","MN12","MN11","1",5,"2021-06-03","1"
"110","MN69","MN44","1",5,"2021-06-03","1"
"111","MN69","MN40","1",5,"2021-06-03","1"
"112","MN69","MN11","1",5,"2021-06-03","1"
"113","MN44","MN40","1",5,"2021-06-03","1"
"114","MN44","MN11","1",5,"2021-06-03","1"
"115","MN40","MN11","1",5,"2021-06-03","1"
"116","MN20","MN57","1",5,"2021-06-03","1"
"117","MN20","MN29","1",5,"2021-06-03","1"
"118","MN20","MN13A","1",5,"2021-06-03","1"
"119","MN20","MN61","1",5,"2021-06-03","1"
"120","MN57","MN29","1",5,"2021-06-03","1"
"121","MN57","MN13A","1",5,"2021-06-03","1"
"122","MN57","MN61","1",5,"2021-06-03","1"
"123","MN29","MN13A","1",5,"2021-06-03","1"
"124","MN29","MN61","1",5,"2021-06-03","1"
"125","MN13A","MN61","1",5,"2021-06-03","1"
"126","MN35","MN1","1",5,"2021-06-03","1"
"127","MN76","MN1","1",5,"2021-06-03","1"
"128","MN36","MN44","1",6,"2021-06-03","1"
"129","MN36","MN56","1",6,"2021-06-03","1"
"130","MN44","MN56","1",6,"2021-06-03","1"
"131","MN30","MN46","1",6,"2021-06-03","1"
"132","MN11","MN69","1",6,"2021-06-03","1"
"133","MN2","MN40","1",6,"2021-06-03","1"
"134","MN60","MN29","1",6,"2021-06-03","1"
"135","MN60","MN59","1",6,"2021-06-03","1"
"136","MN60","MN54","1",6,"2021-06-03","1"
"137","MN60","MN28","1",6,"2021-06-03","1"
"138","MN60","MN53","1",6,"2021-06-03","1"
"139","MN60","MN31","1",6,"2021-06-03","1"
"140","MN60","MN57","1",6,"2021-06-03","1"
"141","MN60","MN20","1",6,"2021-06-03","1"
"142","MN60","MN51","1",6,"2021-06-03","1"
"143","MN29","MN59","1",6,"2021-06-03","1"
"144","MN29","MN54","1",6,"2021-06-03","1"
"145","MN29","MN28","1",6,"2021-06-03","1"
"146","MN29","MN53","1",6,"2021-06-03","1"
"147","MN29","MN31","1",6,"2021-06-03","1"
"148","MN29","MN57","1",6,"2021-06-03","1"
"149","MN29","MN20","1",6,"2021-06-03","1"
"150","MN29","MN51","1",6,"2021-06-03","1"
"151","MN59","MN54","1",6,"2021-06-03","1"
"152","MN59","MN28","1",6,"2021-06-03","1"
"153","MN59","MN53","1",6,"2021-06-03","1"
"154","MN59","MN31","1",6,"2021-06-03","1"
"155","MN59","MN57","1",6,"2021-06-03","1"
"156","MN59","MN20","1",6,"2021-06-03","1"
"157","MN59","MN51","1",6,"2021-06-03","1"
"158","MN54","MN28","1",6,"2021-06-03","1"
"159","MN54","MN53","1",6,"2021-06-03","1"
"160","MN54","MN31","1",6,"2021-06-03","1"
"161","MN54","MN57","1",6,"2021-06-03","1"
"162","MN54","MN20","1",6,"2021-06-03","1"
"163","MN54","MN51","1",6,"2021-06-03","1"
"164","MN28","MN53","1",6,"2021-06-03","1"
"165","MN28","MN31","1",6,"2021-06-03","1"
"166","MN28","MN57","1",6,"2021-06-03","1"
"167","MN28","MN20","1",6,"2021-06-03","1"
"168","MN28","MN51","1",6,"2021-06-03","1"
"169","MN53","MN31","1",6,"2021-06-03","1"
"170","MN53","MN57","1",6,"2021-06-03","1"
"171","MN53","MN20","1",6,"2021-06-03","1"
"172","MN53","MN51","1",6,"2021-06-03","1"
"173","MN31","MN57","1",6,"2021-06-03","1"
"174","MN31","MN20","1",6,"2021-06-03","1"
"175","MN31","MN51","1",6,"2021-06-03","1"
"176","MN57","MN20","1",6,"2021-06-03","1"
"177","MN57","MN51","1",6,"2021-06-03","1"
"178","MN20","MN51","1",6,"2021-06-03","1"
"179","MN55","MN8","1",6,"2021-06-03","1"
"180","MN48","MN7","1",6,"2021-06-03","1"
"181","MN14","MN32","1",7,"2021-06-03","1"
"182","MN14","MN57","1",7,"2021-06-03","1"
"183","MN14","MN39","1",7,"2021-06-03","1"
"184","MN32","MN57","1",7,"2021-06-03","1"
"185","MN32","MN39","1",7,"2021-06-03","1"
"186","MN57","MN39","1",7,"2021-06-03","1"
"187","MN44","MN62","1",7,"2021-06-03","1"
"188","MN61","MN59","1",7,"2021-06-03","1"
"189","MN61","MN51","1",7,"2021-06-03","1"
"190","MN61","MN31","1",7,"2021-06-03","1"
"191","MN61","MN20","1",7,"2021-06-03","1"
"192","MN61","MN29","1",7,"2021-06-03","1"
"193","MN59","MN51","1",7,"2021-06-03","1"
"194","MN59","MN31","1",7,"2021-06-03","1"
"195","MN59","MN20","1",7,"2021-06-03","1"
"196","MN59","MN29","1",7,"2021-06-03","1"
"197","MN51","MN31","1",7,"2021-06-03","1"
"198","MN51","MN20","1",7,"2021-06-03","1"
"199","MN51","MN29","1",7,"2021-06-03","1"
"200","MN31","MN20","1",7,"2021-06-03","1"
"201","MN31","MN29","1",7,"2021-06-03","1"
"202","MN20","MN29","1",7,"2021-06-03","1"
"203","MN70","MN7","1",7,"2021-06-03","1"
"204","MN70","MN36","1",7,"2021-06-03","1"
"205","MN70","MN28","1",7,"2021-06-03","1"
"206","MN70","MN67","1",7,"2021-06-03","1"
"207","MN7","MN36","1",7,"2021-06-03","1"
"208","MN7","MN28","1",7,"2021-06-03","1"
"209","MN7","MN67","1",7,"2021-06-03","1"
"210","MN36","MN28","1",7,"2021-06-03","1"
"211","MN36","MN67","1",7,"2021-06-03","1"
"212","MN28","MN67","1",7,"2021-06-03","1"
"213","MN48","MN64","1",8,"2021-06-03","1"
"214","MN32","MN66","1",8,"2021-06-03","1"
"215","MN32","MN57","1",8,"2021-06-03","1"
"216","MN32","MN40","1",8,"2021-06-03","1"
"217","MN66","MN57","1",8,"2021-06-03","1"
"218","MN66","MN40","1",8,"2021-06-03","1"
"219","MN57","MN40","1",8,"2021-06-03","1"
"220","MN76","MN43","1",8,"2021-06-03","1"
"221","MN76","MN18","1",8,"2021-06-03","1"
"222","MN43","MN18","1",8,"2021-06-03","1"
"223","MN11","MN30","1",8,"2021-06-03","1"
"224","MN70","MN35","1",8,"2021-06-03","1"
"225","MN70","MN23","1",8,"2021-06-03","1"
"226","MN35","MN23","1",8,"2021-06-03","1"
"227","MN2","MN20","1",8,"2021-06-03","1"
"228","MN2","MN63B","1",8,"2021-06-03","1"
"229","MN2","MN59","1",8,"2021-06-03","1"
"230","MN2","MN29","1",8,"2021-06-03","1"
"231","MN20","MN63B","1",8,"2021-06-03","1"
"232","MN20","MN59","1",8,"2021-06-03","1"
"233","MN20","MN29","1",8,"2021-06-03","1"
"234","MN63B","MN59","1",8,"2021-06-03","1"
"235","MN63B","MN29","1",8,"2021-06-03","1"
"236","MN59","MN29","1",8,"2021-06-03","1"
"237","MN48","MN64","1",9,"2021-06-03","1"
"238","MN48","MN76","1",9,"2021-06-03","1"
"239","MN64","MN76","1",9,"2021-06-03","1"
"240","MN31","MN60","1",9,"2021-06-03","1"
"241","MN51","MN59","1",9,"2021-06-03","1"
"242","MN51","MN14","1",9,"2021-06-03","1"
"243","MN51","MN56","1",9,"2021-06-03","1"
"244","MN59","MN14","1",9,"2021-06-03","1"
"245","MN59","MN56","1",9,"2021-06-03","1"
"246","MN14","MN56","1",9,"2021-06-03","1"
"247","MN13B","MN70","1",9,"2021-06-03","1"
"248","MN13B","MN35","1",9,"2021-06-03","1"
"249","MN70","MN35","1",9,"2021-06-03","1"
"250","MN17","MN62","1",4,"2021-06-04","1"
"251","MN43","MN76","1",4,"2021-06-04","1"
"252","MN69","MN15","1",4,"2021-06-04","1"
"253","MN13B","MN64","1",4,"2021-06-04","1"
"254","MN19","MN60","1",4,"2021-06-04","1"
"255","MN35","MN45","1",4,"2021-06-04","1"
"256","MN35","MN48","1",4,"2021-06-04","1"
"257","MN35","MN55","1",4,"2021-06-04","1"
"258","MN45","MN48","1",4,"2021-06-04","1"
"259","MN45","MN55","1",4,"2021-06-04","1"
"260","MN48","MN55","1",4,"2021-06-04","1"
"261","MN38","MN56","1",4,"2021-06-04","1"
"262","MN38","MN20","1",4,"2021-06-04","1"
"263","MN38","MN21","1",4,"2021-06-04","1"
"264","MN56","MN20","1",4,"2021-06-04","1"
"265","MN56","MN21","1",4,"2021-06-04","1"
"266","MN20","MN21","1",4,"2021-06-04","1"
"267","MN46","MN42","1",4,"2021-06-04","1"
"268","MN17","MN30","1",5,"2021-06-04","1"
"269","MN17","MN62","1",5,"2021-06-04","1"
"270","MN30","MN62","1",5,"2021-06-04","1"
"271","MN76","MN43","1",5,"2021-06-04","1"
"272","MN59","MN28","1",5,"2021-06-04","1"
"273","MN28","MN32","1",5,"2021-06-04","1"
"274","MN28","MN60","1",5,"2021-06-04","1"
"275","MN32","MN60","1",5,"2021-06-04","1"
"276","MN55","MN48","1",5,"2021-06-04","1"
"277","MN55","MN45","1",5,"2021-06-04","1"
"278","MN55","MN2","1",5,"2021-06-04","1"
"279","MN48","MN45","1",5,"2021-06-04","1"
"280","MN48","MN2","1",5,"2021-06-04","1"
"281","MN45","MN2","1",5,"2021-06-04","1"
"282","MN38","MN21","1",5,"2021-06-04","1"
"283","MN46","MN66","1",5,"2021-06-04","1"
"284","MN46","MN1","1",5,"2021-06-04","1"
"285","MN46","MN56","1",5,"2021-06-04","1"
"286","MN66","MN1","1",5,"2021-06-04","1"
"287","MN66","MN56","1",5,"2021-06-04","1"
"288","MN1","MN56","1",5,"2021-06-04","1"
"289","MN76","MN43","1",6,"2021-06-04","1"
"290","MN58","MN42","1",6,"2021-06-04","1"
"291","MN58","MN60","1",6,"2021-06-04","1"
"292","MN42","MN60","1",6,"2021-06-04","1"
"293","MN55","MN19","1",6,"2021-06-04","1"
"294","MN55","MN45","1",6,"2021-06-04","1"
"295","MN55","MN48","1",6,"2021-06-04","1"
"296","MN55","MN35","1",6,"2021-06-04","1"
"297","MN55","MN20","1",6,"2021-06-04","1"
"298","MN55","MN21","1",6,"2021-06-04","1"
"299","MN55","MN38","1",6,"2021-06-04","1"
"300","MN45","MN48","1",6,"2021-06-04","1"
"301","MN45","MN35","1",6,"2021-06-04","1"
"302","MN48","MN35","1",6,"2021-06-04","1"
"303","MN20","MN21","1",6,"2021-06-04","1"
"304","MN20","MN38","1",6,"2021-06-04","1"
"305","MN21","MN38","1",6,"2021-06-04","1"
"306","MN70","MN12","1",6,"2021-06-04","1"
"307","MN70","MN49","1",6,"2021-06-04","1"
"308","MN12","MN49","1",6,"2021-06-04","1"
"309","MN14","MN40","1",6,"2021-06-04","1"
"310","MN30","MN17","1",7,"2021-06-04","1"
"311","MN30","MN62","1",7,"2021-06-04","1"
"312","MN17","MN62","1",7,"2021-06-04","1"
"313","MN55","MN37","1",7,"2021-06-04","1"
"314","MN76","MN43","1",7,"2021-06-04","1"
"315","MN56","MN42","1",7,"2021-06-04","1"
"316","MN56","MN61","1",7,"2021-06-04","1"
"317","MN42","MN61","1",7,"2021-06-04","1"
"318","MN19","MN60","1",7,"2021-06-04","1"
"319","MN48","MN44","1",7,"2021-06-04","1"
"320","MN21","MN20","1",7,"2021-06-04","1"
"321","MN2","MN49","1",7,"2021-06-04","1"
"322","MN30","MN62","1",8,"2021-06-04","1"
"323","MN43","MN76","1",8,"2021-06-04","1"
"324","MN28","MN64","1",8,"2021-06-04","1"
"325","MN19","MN60","1",8,"2021-06-04","1"
"326","MN63B","MN48","1",8,"2021-06-04","1"
"327","MN20","MN21","1",8,"2021-06-04","1"
"328","MN29","MN8","1",8,"2021-06-04","1"
"329","MN29","MN35","1",8,"2021-06-04","1"
"330","MN29","MN1","1",8,"2021-06-04","1"
"331","MN8","MN35","1",8,"2021-06-04","1"
"332","MN8","MN1","1",8,"2021-06-04","1"
"333","MN35","MN1","1",8,"2021-06-04","1"
"334","MN30","MN62","1",9,"2021-06-04","1"
"335","MN30","MN17","1",9,"2021-06-04","1"
"336","MN62","MN17","1",9,"2021-06-04","1"
"337","MN31","MN63B","1",9,"2021-06-04","1"
"338","MN60","MN19","1",9,"2021-06-04","1"
"339","MN45","MN48","1",9,"2021-06-04","1"
"340","MN45","MN43","1",9,"2021-06-04","1"
"341","MN48","MN43","1",9,"2021-06-04","1"
"342","MN46","MN38","1",9,"2021-06-04","1"
"343","MN20","MN21","1",9,"2021-06-04","1"
"344","MN67","MN26","1",9,"2021-06-04","1"
"345","MN42","MN66","1",9,"2021-06-04","1"
"346","MN42","MN12","1",9,"2021-06-04","1"
"347","MN42","MN14","1",9,"2021-06-04","1"
"348","MN66","MN12","1",9,"2021-06-04","1"
"349","MN66","MN14","1",9,"2021-06-04","1"
"350","MN12","MN14","1",9,"2021-06-04","1"
"351","MN56","MN30","1",1,"2021-06-05","1"
"352","MN54","MN15","1",1,"2021-06-05","1"
"353","MN20","MN21","1",1,"2021-06-05","1"
"354","MN29","MN31","1",1,"2021-06-05","1"
"355","MN29","MN16","1",1,"2021-06-05","1"
"356","MN29","MN38","1",1,"2021-06-05","1"
"357","MN31","MN16","1",1,"2021-06-05","1"
"358","MN31","MN38","1",1,"2021-06-05","1"
"359","MN16","MN38","1",1,"2021-06-05","1"
"360","MN8","MN70","1",1,"2021-06-05","1"
"361","MN8","MN66","1",1,"2021-06-05","1"
"362","MN70","MN66","1",1,"2021-06-05","1"
"363","MN35","MN36","1",1,"2021-06-05","1"
"364","MN17","MN30","1",2,"2021-06-05","1"
"365","MN39","MN54","1",2,"2021-06-05","1"
"366","MN39","MN15","1",2,"2021-06-05","1"
"367","MN54","MN15","1",2,"2021-06-05","1"
"368","MN23","MN8","1",2,"2021-06-05","1"
"369","MN2","MN76","1",2,"2021-06-05","1"
"370","MN21","MN20","1",2,"2021-06-05","1"
"371","MN16","MN29","1",2,"2021-06-05","1"
"372","MN16","MN32","1",2,"2021-06-05","1"
"373","MN39","MN15","1",3,"2021-06-05","1"
"374","MN39","MN54","1",3,"2021-06-05","1"
"375","MN15","MN54","1",3,"2021-06-05","1"
"376","MN23","MN46","1",3,"2021-06-05","1"
"377","MN23","MN64","1",3,"2021-06-05","1"
"378","MN23","MN60","1",3,"2021-06-05","1"
"379","MN46","MN64","1",3,"2021-06-05","1"
"380","MN46","MN60","1",3,"2021-06-05","1"
"381","MN64","MN60","1",3,"2021-06-05","1"
"382","MN36","MN66","1",3,"2021-06-05","1"
"383","MN21","MN20","1",3,"2021-06-05","1"
"384","MN31","MN29","1",3,"2021-06-05","1"
"385","MN31","MN16","1",3,"2021-06-05","1"
"386","MN29","MN16","1",3,"2021-06-05","1"
"387","MN32","MN28","1",4,"2021-06-05","1"
"388","MN32","MN56","1",4,"2021-06-05","1"
"389","MN28","MN56","1",4,"2021-06-05","1"
"390","MN56","MN40","1",4,"2021-06-05","1"
"391","MN56","MN69","1",4,"2021-06-05","1"
"392","MN56","MN59","1",4,"2021-06-05","1"
"393","MN15","MN54","1",4,"2021-06-05","1"
"394","MN11","MN55","1",4,"2021-06-05","1"
"395","MN61","MN76","1",4,"2021-06-05","1"
"396","MN40","MN69","1",4,"2021-06-05","1"
"397","MN40","MN59","1",4,"2021-06-05","1"
"398","MN69","MN59","1",4,"2021-06-05","1"
"399","MN46","MN68","1",4,"2021-06-05","1"
"400","MN46","MN60","1",4,"2021-06-05","1"
"401","MN68","MN60","1",4,"2021-06-05","1"
"402","MN31","MN27","1",4,"2021-06-05","1"
"403","MN21","MN20","1",4,"2021-06-05","1"
"404","MN64","MN8","1",4,"2021-06-05","1"
"405","MN17","MN30","1",5,"2021-06-05","1"
"406","MN28","MN32","1",5,"2021-06-05","1"
"407","MN15","MN54","1",5,"2021-06-05","1"
"408","MN56","MN63B","1",5,"2021-06-05","1"
"409","MN21","MN20","1",5,"2021-06-05","1"
"410","MN21","MN16","1",5,"2021-06-05","1"
"411","MN20","MN16","1",5,"2021-06-05","1"
"412","MN19","MN70","1",5,"2021-06-05","1"
"413","MN35","MN66","1",5,"2021-06-05","1"
"414","MN17","MN30","1",6,"2021-06-05","1"
"415","MN17","MN62","1",6,"2021-06-05","1"
"416","MN17","MN39","1",6,"2021-06-05","1"
"417","MN17","MN59","1",6,"2021-06-05","1"
"418","MN17","MN40","1",6,"2021-06-05","1"
"419","MN30","MN62","1",6,"2021-06-05","1"
"420","MN30","MN39","1",6,"2021-06-05","1"
"421","MN62","MN39","1",6,"2021-06-05","1"
"422","MN32","MN28","1",6,"2021-06-05","1"
"423","MN15","MN54","1",6,"2021-06-05","1"
"424","MN44","MN55","1",6,"2021-06-05","1"
"425","MN59","MN40","1",6,"2021-06-05","1"
"426","MN31","MN33","1",6,"2021-06-05","1"
"427","MN21","MN20","1",6,"2021-06-05","1"
"428","MN76","MN2","1",6,"2021-06-05","1"
"429","MN8","MN67","1",6,"2021-06-05","1"
"430","MN8","MN66","1",6,"2021-06-05","1"
"431","MN67","MN66","1",6,"2021-06-05","1"
"432","MN17","MN32","1",1,"2021-06-06","1"
"433","MN17","MN28","1",1,"2021-06-06","1"
"434","MN32","MN28","1",1,"2021-06-06","1"
"435","MN54","MN76","1",1,"2021-06-06","1"
"436","MN54","MN42","1",1,"2021-06-06","1"
"437","MN76","MN42","1",1,"2021-06-06","1"
"438","MN59","MN40","1",1,"2021-06-06","1"
"439","MN69","MN22","1",1,"2021-06-06","1"
"440","MN64","MN60","1",1,"2021-06-06","1"
"441","MN61","MN45","1",1,"2021-06-06","1"
"442","MN8","MN18","1",1,"2021-06-06","1"
"443","MN48","MN2","1",1,"2021-06-06","1"
"444","MN70","MN21","1",1,"2021-06-06","1"
"445","MN70","MN20","1",1,"2021-06-06","1"
"446","MN70","MN1","1",1,"2021-06-06","1"
"447","MN21","MN20","1",1,"2021-06-06","1"
"448","MN21","MN1","1",1,"2021-06-06","1"
"449","MN20","MN1","1",1,"2021-06-06","1"
"450","MN17","MN32","1",2,"2021-06-06","1"
"451","MN17","MN28","1",2,"2021-06-06","1"
"452","MN17","MN70","1",2,"2021-06-06","1"
"453","MN17","MN20","1",2,"2021-06-06","1"
"454","MN32","MN28","1",2,"2021-06-06","1"
"455","MN13A","MN13B","1",2,"2021-06-06","1"
"456","MN42","MN8","1",2,"2021-06-06","1"
"457","MN42","MN56","1",2,"2021-06-06","1"
"458","MN42","MN76","1",2,"2021-06-06","1"
"459","MN42","MN54","1",2,"2021-06-06","1"
"460","MN8","MN56","1",2,"2021-06-06","1"
"461","MN8","MN76","1",2,"2021-06-06","1"
"462","MN8","MN54","1",2,"2021-06-06","1"
"463","MN56","MN76","1",2,"2021-06-06","1"
"464","MN56","MN54","1",2,"2021-06-06","1"
"465","MN76","MN54","1",2,"2021-06-06","1"
"466","MN22","MN69","1",2,"2021-06-06","1"
"467","MN12","MN62","1",2,"2021-06-06","1"
"468","MN51","MN14","1",2,"2021-06-06","1"
"469","MN70","MN20","1",2,"2021-06-06","1"
"470","MN28","MN17","1",3,"2021-06-06","1"
"471","MN28","MN32","1",3,"2021-06-06","1"
"472","MN17","MN32","1",3,"2021-06-06","1"
"473","MN60","MN23","1",3,"2021-06-06","1"
"474","MN41","MN44","1",3,"2021-06-06","1"
"475","MN40","MN59","1",3,"2021-06-06","1"
"476","MN69","MN22","1",3,"2021-06-06","1"
"477","MN20","MN21","1",3,"2021-06-06","1"
"478","MN20","MN70","1",3,"2021-06-06","1"
"479","MN21","MN70","1",3,"2021-06-06","1"
"480","MN56","MN30","1",4,"2021-06-06","1"
"481","MN39","MN28","1",4,"2021-06-06","1"
"482","MN39","MN17","1",4,"2021-06-06","1"
"483","MN39","MN32","1",4,"2021-06-06","1"
"484","MN28","MN17","1",4,"2021-06-06","1"
"485","MN28","MN32","1",4,"2021-06-06","1"
"486","MN17","MN32","1",4,"2021-06-06","1"
"487","MN41","MN44","1",4,"2021-06-06","1"
"488","MN59","MN40","1",4,"2021-06-06","1"
"489","MN64","MN76","1",4,"2021-06-06","1"
"490","MN67","MN16","1",4,"2021-06-06","1"
"491","MN70","MN21","1",4,"2021-06-06","1"
"492","MN70","MN20","1",4,"2021-06-06","1"
"493","MN21","MN20","1",4,"2021-06-06","1"
"494","MN12","MN60","1",4,"2021-06-06","1"
"495","MN56","MN30","1",5,"2021-06-06","1"
"496","MN32","MN28","1",5,"2021-06-06","1"
"497","MN32","MN17","1",5,"2021-06-06","1"
"498","MN28","MN17","1",5,"2021-06-06","1"
"499","MN13A","MN13B","1",5,"2021-06-06","1"
"500","MN40","MN59","1",5,"2021-06-06","1"
"501","MN69","MN42","1",5,"2021-06-06","1"
"502","MN16","MN67","1",5,"2021-06-06","1"
"503","MN21","MN20","1",5,"2021-06-06","1"
"504","MN21","MN70","1",5,"2021-06-06","1"
"505","MN20","MN70","1",5,"2021-06-06","1"
"506","MN46","MN64","1",5,"2021-06-06","1"
"507","MN46","MN43","1",5,"2021-06-06","1"
"508","MN46","MN31","1",5,"2021-06-06","1"
"509","MN64","MN43","1",5,"2021-06-06","1"
"510","MN64","MN31","1",5,"2021-06-06","1"
"511","MN43","MN31","1",5,"2021-06-06","1"
"512","MN32","MN28","1",6,"2021-06-06","1"
"513","MN32","MN17","1",6,"2021-06-06","1"
"514","MN28","MN17","1",6,"2021-06-06","1"
"515","MN54","MN76","1",6,"2021-06-06","1"
"516","MN54","MN67","1",6,"2021-06-06","1"
"517","MN76","MN67","1",6,"2021-06-06","1"
"518","MN20","MN21","1",6,"2021-06-06","1"
"519","MN20","MN1","1",6,"2021-06-06","1"
"520","MN21","MN1","1",6,"2021-06-06","1"
"521","MN45","MN48","1",6,"2021-06-06","1"
"522","MN45","MN66","1",6,"2021-06-06","1"
"523","MN48","MN66","1",6,"2021-06-06","1"
"524","MN30","MN32","1",1,"2021-06-07","1"
"525","MN30","MN28","1",1,"2021-06-07","1"
"526","MN30","MN17","1",1,"2021-06-07","1"
"527","MN32","MN28","1",1,"2021-06-07","1"
"528","MN32","MN17","1",1,"2021-06-07","1"
"529","MN28","MN17","1",1,"2021-06-07","1"
"530","MN54","MN15","1",1,"2021-06-07","1"
"531","MN45","MN42","1",1,"2021-06-07","1"
"532","MN59","MN40","1",1,"2021-06-07","1"
"533","MN33","MN48","1",1,"2021-06-07","1"
"534","MN33","MN12","1",1,"2021-06-07","1"
"535","MN48","MN12","1",1,"2021-06-07","1"
"536","MN39","MN8","1",1,"2021-06-07","1"
